[00:00:00,000 -> 00:00:01,000] Hello大家好
[00:15:49,000 -> 00:15:50,000] To be honest
[00:15:50,000 -> 00:15:54,000] 但是相當於blockchain把它更提高了一步
[00:15:54,000 -> 00:15:57,000] 就是把它應用到了peer-to-peer
[00:15:57,000 -> 00:16:01,000] 不需要一個permission的支付系統
[00:16:01,000 -> 00:16:03,000] 然後這是bitcoin的創新
[00:16:03,000 -> 00:16:08,000] 然後以太的創新是它加入了那個智能合約的這樣一個東西
[00:16:08,000 -> 00:16:13,000] 是他對他可以智能合約就一段代碼
[00:16:13,000 -> 00:16:15,000] 就是他去mute這個狀態
[00:16:15,000 -> 00:16:17,000] 然後我在執行這個合約之前
[00:16:17,000 -> 00:16:20,000] 狀態A執行完成了狀態B
[00:16:20,000 -> 00:16:22,000] 我覺得這個技術其實非常值得展開
[00:16:22,000 -> 00:16:24,000] 對我們技術先打包放到一起啊
[00:16:24,000 -> 00:16:26,799] 就是我們到第二期的时候
[00:16:26,799 -> 00:16:29,320] 想聊感兴趣的同学可以看
[00:16:29,320 -> 00:16:32,200] 我们现在还先回到这个就是应用
[00:16:32,200 -> 00:16:34,759] 就是我们当时在你刚刚在说
[00:16:34,759 -> 00:16:36,320] 我们在理论上来说
[00:16:36,320 -> 00:16:39,240] 不觉得就是我们在理论上看到了
[00:16:39,240 -> 00:16:42,440] 这个技术是有一定的先进性或者说创新之处的
[00:16:42,440 -> 00:16:45,799] 然后它是有一个應用的上限
[00:16:45,799 -> 00:16:47,120] 它的上限可能挺高
[00:16:47,120 -> 00:16:50,840] 因為它不管是對這個生產力
[00:16:50,840 -> 00:16:52,399] 生產關係的這個重組也好
[00:16:52,399 -> 00:16:53,039] 還是等等
[00:16:53,039 -> 00:16:55,000] 它是有一些應用的上限的
[00:16:55,000 -> 00:16:56,039] 但是現實呢
[00:16:56,039 -> 00:16:58,080] 又沒有找到一個殺手級的應用
[00:16:58,080 -> 00:17:00,639] 就這裡邊你有沒有覺得有一個什麼關鍵點
[00:17:00,639 -> 00:17:01,840] 我舉個例子啊
[00:17:01,840 -> 00:17:02,720] 我打個比方
[00:17:02,720 -> 00:17:03,759] 就比如說我們在
[00:17:03,759 -> 00:17:06,000] 我們先把我們先把技術的一些東西放到一邊
[00:17:06,000 -> 00:17:10,240] 那你覺得就是我們再往上一個更高級一點啊
[00:17:10,240 -> 00:17:12,160] 就是web2和web3到底有什麼區別
[00:17:12,160 -> 00:17:15,359] 就是你剛也說了有很多人不喜歡web3這個稱號
[00:17:15,359 -> 00:17:20,000] 但是whatever就是blockchain以及延伸的各方面的應用吧
[00:17:20,000 -> 00:17:23,359] 它和我們平時的這個商業模式上有什麼區別嗎
[00:17:23,359 -> 00:17:25,200] 就是啊對他們的商業�模式上有什么区别吗
[00:17:28,839 -> 00:17:30,039] 就是对他们的商业本质上有什么区别吗对我觉得是这样的
[00:17:30,039 -> 00:17:33,640] webtoons至少进行到so far很大一个模式是
[00:17:33,640 -> 00:17:36,599] 一个广告的一个生意
[00:17:36,599 -> 00:17:39,640] 对就是我们像Facebook谷歌
[00:17:39,640 -> 00:17:42,839] 他们90%几的利润都是来自于广告
[00:17:42,839 -> 00:17:44,799] 对甚至像亚马逊现在也是这样的
[00:17:44,799 -> 00:17:46,680] 就是说你来用我的网站
[00:17:46,680 -> 00:17:47,799] 我给你提供some
[00:17:48,000 -> 00:17:48,400] like
[00:17:48,599 -> 00:17:49,200] 免费服务
[00:17:49,200 -> 00:17:50,039] utility
[00:17:50,039 -> 00:17:52,119] 然后你在这个时候
[00:17:52,119 -> 00:17:53,640] 你其实贡献了你的数据
[00:17:53,640 -> 00:17:56,680] 然后这时候我通过这些数据给你推送一些广告
[00:17:56,680 -> 00:17:57,279] 或者什么的
[00:17:57,319 -> 00:17:57,680] 对
[00:17:57,680 -> 00:18:01,319] 这个时候可能有一个背后的细节被大家忽略了
[00:18:01,319 -> 00:18:03,440] 你在贡献这个数据的时候
[00:18:03,640 -> 00:18:06,200] 你其实是去改变了數據庫的狀態
[00:18:06,559 -> 00:18:08,680] 這個數據庫就是亞馬遜
[00:18:08,680 -> 00:18:09,680] Facebook或者谷歌
[00:18:09,680 -> 00:18:12,200] 他們關於每個人的理解的數據庫
[00:18:12,200 -> 00:18:14,720] 對我們對谷歌的理解可能是那麼一根槓
[00:18:14,720 -> 00:18:16,960] 但那可能只是他的冰山的一角
[00:18:16,960 -> 00:18:17,920] 1%都不到
[00:18:17,920 -> 00:18:20,119] 它背後有個非常複雜的一個機器
[00:18:20,119 -> 00:18:21,920] Facebook也是一樣的
[00:18:22,240 -> 00:18:23,960] 就是說數據庫
[00:18:23,960 -> 00:18:28,000] 不管是blockchain的數據庫還是非blockchain的數據庫
[00:18:28,000 -> 00:18:29,000] 它都有一個特點
[00:18:29,000 -> 00:18:31,000] 就是我寫永遠比讀要貴
[00:18:31,000 -> 00:18:35,000] 你可以去查那個AWS DynamoDB的那個pricing
[00:18:35,000 -> 00:18:39,000] 你會發現那個寫操作的那個費用是讀的五倍
[00:18:39,000 -> 00:18:49,500] 但在blockchain我們所謂的寫操作就是一個去mute它的blockchain的一個狀態或者是通過一個交易或者是通過一個smart contract的執行
[00:18:49,500 -> 00:18:51,799] 你都會去改變它的狀態
[00:18:51,799 -> 00:18:54,200] 這個操作在blockchain是要付gas fee的
[00:18:54,200 -> 00:18:55,099] gas fee
[00:18:55,099 -> 00:18:57,299] 對這就是它的gas fee的來源
[00:18:57,299 -> 00:18:59,700] 就是gas fee我也不知道中文怎麼說
[00:18:59,700 -> 00:19:01,799] 就是它還是比較形象的一個說法
[00:19:01,799 -> 00:19:06,039] 就像你從A開車到B你要花那麼多的Gas
[00:19:06,039 -> 00:19:09,039] 它就是從Blockchain的狀態A到了B
[00:19:09,039 -> 00:19:10,279] 你要花那麼多Gas費
[00:19:10,279 -> 00:19:13,119] 在以太上面這個Gas費可以很高
[00:19:13,119 -> 00:19:15,200] 在刀的時候達到過
[00:19:15,200 -> 00:19:17,079] 比如說一次交易可能要100刀
[00:19:17,799 -> 00:19:19,519] 在以太價格比較高的時候
[00:19:19,519 -> 00:19:24,279] 然後有很多的一些基於EVM的一些鏈
[00:19:24,279 -> 00:19:26,000] 它就去解决这个问题
[00:19:26,000 -> 00:19:28,799] 他用了一个中性化的方案或者什么方案
[00:19:28,799 -> 00:19:31,599] 他可能把它可以降到几分几分钱这样的一个
[00:19:31,599 -> 00:19:33,400] 他就相当于gain了一个advantage
[00:19:33,400 -> 00:19:34,799] compared to Ethereum
[00:19:34,799 -> 00:19:41,700] 嗯嗯嗯嗯就就我们先我们先去理解你说的前一版
[00:19:41,700 -> 00:19:42,400] 前半段啊
[00:19:42,400 -> 00:19:46,200] 我觉得他其实是把web2和web3做了一個非常非常本質的理解
[00:19:46,200 -> 00:19:47,700] 我不確定大家有沒有聽懂
[00:19:47,700 -> 00:19:50,000] 然後我也不確定我有沒有聽懂
[00:19:50,000 -> 00:19:51,799] 我來跟你稍稍對一下
[00:19:51,799 -> 00:19:54,000] 就是在web2的時候
[00:19:54,000 -> 00:19:56,400] 我們的商業模式是賣廣告
[00:19:56,400 -> 00:19:59,500] 但是這裡邊有一個核心的操作就是大家忽略的
[00:19:59,500 -> 00:20:02,099] 你說就是大家沒有看到的東西
[00:20:02,099 -> 00:20:06,920] 就是為什麼Google和Facebook能越來越準的賣廣告
[00:20:06,920 -> 00:20:11,680] 他們為什麼能把我們的數據變現
[00:20:11,680 -> 00:20:15,279] 是因為我們去不斷的去貢獻我們的數據
[00:20:15,279 -> 00:20:16,359] 貢獻我們的偏好
[00:20:16,359 -> 00:20:24,720] 然後他通過廣告商的收入來把這件事情給變得business viable
[00:20:24,720 -> 00:20:27,119] 就是他一部分錢用來寫數據是吧
[00:20:27,119 -> 00:20:28,519] 就是這個人生的成本
[00:20:28,519 -> 00:20:30,240] 另外一部分他學了以後
[00:20:30,240 -> 00:20:32,240] 他這個capture了這個數據的價值
[00:20:32,240 -> 00:20:33,559] 通過廣告編線對吧
[00:20:33,559 -> 00:20:37,759] 然後最後把這個東西就是賺了很多很多錢
[00:20:37,759 -> 00:20:38,960] 然後在web3呢
[00:20:38,960 -> 00:20:40,799] 我們如果抓一個parallel的話
[00:20:40,799 -> 00:20:42,960] 就是第一它是沒有這個廣告模式的
[00:20:42,960 -> 00:20:47,880] 所以說是沒有人去補貼這樣的一個寫數據的行為的
[00:20:47,880 -> 00:20:52,720] 然後同時在web3讀數據的cost可能和在web2差不多
[00:20:52,720 -> 00:20:55,000] 但是寫數據在
[00:20:55,000 -> 00:20:58,480] 尤其是基於這個ethereum是吧
[00:20:58,480 -> 00:21:01,200] 的這個infrastructure它就很高很貴
[00:21:01,200 -> 00:21:06,240] 所以說這是他們可能本質的一個區別
[00:21:06,240 -> 00:21:09,200] 就是第一它沒有web2的變現模式
[00:21:09,200 -> 00:21:12,799] 第二寫數據這件事情
[00:21:12,799 -> 00:21:16,240] 從一個中心化的東西變成了一個中心化的東西
[00:21:16,240 -> 00:21:20,079] 起碼在ethereum上的話還是一個相對貴的行為
[00:21:20,079 -> 00:21:22,400] 對我覺得這個概括是很準確的
[00:21:22,400 -> 00:21:26,839] 就是說我們先我對於web2的广告的模式
[00:21:26,839 -> 00:21:28,000] 能不能用到web3
[00:21:28,000 -> 00:21:29,200] 这个我持保留意见
[00:21:29,200 -> 00:21:30,680] 我觉得可能可以
[00:21:30,680 -> 00:21:32,599] 但可能有的人认为不可以
[00:21:32,599 -> 00:21:34,279] 但有一个interesting的就是
[00:21:34,279 -> 00:21:37,279] 我们的那个网站就居然有人来找我们打广告
[00:21:37,279 -> 00:21:38,440] web2的广告
[00:21:38,440 -> 00:21:39,839] 对 不是web3的广告
[00:21:39,839 -> 00:21:41,200] 不是打的是web3内容
[00:21:41,200 -> 00:21:43,440] 但是通过web2的这个模式
[00:21:43,440 -> 00:21:47,119] 对 他因为我们是列那些所有的NFT的collection
[00:21:47,119 -> 00:21:48,119] 實施的
[00:21:48,119 -> 00:21:51,000] 他想說我們能不能把我們的項目列到你們的上面
[00:21:51,000 -> 00:21:51,559] 我說可以啊
[00:21:51,559 -> 00:21:52,240] 你拿錢來
[00:21:52,240 -> 00:21:55,240] 對形成了一個web2的一個模式
[00:21:55,799 -> 00:21:56,440] 對
[00:21:56,440 -> 00:21:59,319] 因為我們免費把我們的信息給用戶用
[00:21:59,480 -> 00:22:01,119] 所以他也會有一些流量
[00:22:01,119 -> 00:22:01,480] 對
[00:22:01,480 -> 00:22:05,880] 我覺得我覺得就是如果說找到這樣一个本质的区别的话
[00:22:05,880 -> 00:22:09,359] 就是第一怎么样子把这个写的成本给降下去
[00:22:09,359 -> 00:22:11,519] 或者说有人出这个写的钱
[00:22:11,519 -> 00:22:15,319] 那他背后就一定是要有一个
[00:22:15,319 -> 00:22:19,119] 第二就是要么是用广告模式
[00:22:19,119 -> 00:22:20,599] 要么是用其他的模式
[00:22:20,599 -> 00:22:22,000] 然后把这个东西变现
[00:22:22,000 -> 00:22:26,039] 然后这个变现我们其实当时跟Richard不是也聊了一个类似内容吗
[00:22:26,039 -> 00:22:29,000] 就是在web2的时候
[00:22:29,000 -> 00:22:31,240] 所有变现价值是被这些公司capture了
[00:22:31,359 -> 00:22:32,359] 然后在web3的话
[00:22:32,359 -> 00:22:35,319] 有可能是可以被参与者们一起capture
[00:22:35,920 -> 00:22:36,759] 对是的
[00:22:36,759 -> 00:22:37,519] 这个
[00:22:38,599 -> 00:22:41,039] 对这个也是我对于web3的认为
[00:22:41,039 -> 00:22:42,079] 它最尴尬的一点
[00:22:42,079 -> 00:22:43,680] 就是它就gas fee由谁出
[00:22:44,039 -> 00:22:47,000] 就像你说的那个我们經濟學的概念
[00:22:47,000 -> 00:22:49,299] 他在Web2的世界裡面
[00:22:49,299 -> 00:22:52,599] 這個是被那個廣告商或者被那個服務
[00:22:52,599 -> 00:22:54,099] 提供商給subsidize了
[00:22:54,299 -> 00:22:55,200] 但是Web3呢
[00:22:55,599 -> 00:22:58,200] 你可以這樣就是你可以就是Web3的
[00:22:58,200 -> 00:22:58,900] 一個七寸
[00:22:59,000 -> 00:23:00,599] 大家跟你說有個人很fancy的跟你說
[00:23:00,599 -> 00:23:01,200] 我有一個
[00:23:02,200 -> 00:23:04,299] Social file或者一個Web3版本的
[00:23:04,299 -> 00:23:05,559] Facebook或者Web3版本的一個
[00:23:05,559 -> 00:23:06,799] snapchat或者whatever
[00:23:06,799 -> 00:23:08,160] 然後你說啊好酷啊
[00:23:08,160 -> 00:23:09,599] 你這個該死誰出啊
[00:23:09,839 -> 00:23:10,920] 你就可以說啊
[00:23:10,920 -> 00:23:12,279] 他說我可以這個啊
[00:23:12,279 -> 00:23:14,279] A和B之間發信息是要上鏈的
[00:23:14,279 -> 00:23:16,200] 然後這時候你說啊你這個上鏈
[00:23:16,200 -> 00:23:17,440] 那誰來出這個該死
[00:23:17,440 -> 00:23:20,079] 然後可能就沒有然後了
[00:23:20,079 -> 00:23:22,960] 所以說我這掌握了一個必殺技
[00:23:22,960 -> 00:23:25,500] 我以後問任何的這個we 剧剧创业
[00:23:25,500 -> 00:23:26,819] 我就问的guess who出
[00:23:26,819 -> 00:23:28,339] 然后他一般就打击了
[00:23:28,339 -> 00:23:29,420] 然后就没有然后了
[00:23:30,339 -> 00:23:32,339] 这个是一个interesting的地方
[00:23:32,339 -> 00:23:32,980] 就是说
[00:23:32,980 -> 00:23:33,500] 嗯
[00:23:34,779 -> 00:23:35,299] 嗯
[00:23:35,299 -> 00:23:38,460] 还有一个点就是我觉得在说那个点之前
[00:23:38,460 -> 00:23:41,220] 我就在想这个东西会不会是因为因为他太
[00:23:41,220 -> 00:23:42,220] decentralized了
[00:23:42,220 -> 00:23:44,380] 所以说就没有一个明显的获益方
[00:23:44,380 -> 00:23:46,359] 最后就没有人可以出这个钱
[00:23:48,519 -> 00:23:51,000] 对我觉得至少在那种decentralized version
[00:23:51,000 -> 00:23:52,799] of XXX这样的一个情况下
[00:23:52,839 -> 00:23:57,400] 他其实我觉得so far那些模式都还没有
[00:23:57,400 -> 00:23:58,440] 就是convince我
[00:23:58,640 -> 00:24:03,039] 我不是很吃他们的那套论述
[00:24:03,039 -> 00:24:04,640] OK好的
[00:24:04,680 -> 00:24:05,000] 对你刚刚说的就是decentralized的XXX然后你觉得不合适就是吃他們的那套論述OK好的
[00:24:05,000 -> 00:24:06,000] 你剛剛說的就是那個
[00:24:06,000 -> 00:24:08,000] Decentralized的XXX
[00:24:08,000 -> 00:24:09,000] 然後你覺得不合適
[00:24:09,000 -> 00:24:11,000] 只是因為GasFish出
[00:24:12,000 -> 00:24:14,000] 對還有一個點就是
[00:24:14,000 -> 00:24:15,000] 這個可能
[00:24:15,000 -> 00:24:17,000] 就是Web2它那個數據
[00:24:17,000 -> 00:24:18,000] 它的價值不是
[00:24:18,000 -> 00:24:20,000] 不是很均一的
[00:24:20,000 -> 00:24:22,000] 就不是說A和B
[00:24:22,000 -> 00:24:24,000] 它的那個價值是一模一樣的
[00:24:24,000 -> 00:24:25,500] Web2的世界里面
[00:24:25,500 -> 00:24:27,339] 比如说TikTok和YouTube
[00:24:27,339 -> 00:24:30,500] 像你这样的头部内容创作者
[00:24:30,500 -> 00:24:32,339] 它产生的价值肯定是不一样的
[00:24:32,339 -> 00:24:35,140] 跟那种只有几个浏览量的视频
[00:24:35,140 -> 00:24:37,220] 但你在web3里面
[00:24:37,220 -> 00:24:39,819] 它这个涉及到它怎么分配
[00:24:39,819 -> 00:24:43,059] 这个我觉得还没有很清晰的把它描述出来
[00:24:43,059 -> 00:24:44,720] 像这样的一个复杂性
[00:24:44,720 -> 00:24:46,319] 也没有被很清晰的描述出来
[00:24:46,759 -> 00:24:49,799] 我之前以为它靠protocol的设计是可以的
[00:24:49,799 -> 00:24:51,119] 现在看起来也不是
[00:24:51,559 -> 00:24:52,279] 可能可以
[00:24:52,279 -> 00:24:54,519] 但这涉及到一些比较复杂的一些
[00:24:54,519 -> 00:24:56,960] 至少so far我没看到这么复杂的一个protocol
[00:24:57,839 -> 00:25:00,640] 我以为它会用一个比较elegant的市场的模式解决
[00:25:00,640 -> 00:25:03,000] 就比如说auction或者说是这个
[00:25:04,519 -> 00:25:06,799] 对就是说 competition
[00:25:07,359 -> 00:25:08,599] 但是里面牵涉到另一个问题
[00:25:08,640 -> 00:25:10,200] 就是他如果这些东西他
[00:25:10,640 -> 00:25:12,079] 都要在链上来解决的话
[00:25:12,079 -> 00:25:13,960] 说明他这些数据都要写到链上
[00:25:14,000 -> 00:25:16,519] 嗯这就会产生很多的那个 gas fee 的要求
[00:25:17,680 -> 00:25:19,680] 就是所以现在的那些 web suite 解决方案
[00:25:19,680 -> 00:25:23,119] 是他把一部分的那个数据放到链下
[00:25:23,759 -> 00:25:24,839] 一部分放在链上
[00:25:25,000 -> 00:25:25,500] 最经典的例子就是 openseaopensea 它的交易它是在链上的它把一部分的數據放到鏈下一部分放在鏈上
[00:25:27,000 -> 00:25:27,400] 最經典的例子就是OpenSea
[00:25:29,799 -> 00:25:31,099] OpenSea它的交易它是在鏈上的你可以在鏈上都去查
[00:25:31,299 -> 00:25:32,500] 一筆一筆都能查到
[00:25:32,700 -> 00:25:34,500] 但是它的listing是不上鏈的
[00:25:34,700 -> 00:25:36,799] listing是OpenSea的私有數據
[00:25:37,599 -> 00:25:40,299] 這也是它的一個相當於壟斷力的來源
[00:25:40,299 -> 00:25:42,099] 就是它有一個私有數據
[00:25:43,400 -> 00:25:45,000] 你去list一個東西是不在鏈上的
[00:25:45,000 -> 00:25:46,000] 大家看不到的
[00:25:48,000 -> 00:25:50,000] 那我如果hack了這個東西的話
[00:25:50,000 -> 00:25:51,000] 就相當於
[00:25:51,000 -> 00:25:52,000] 眼睛都閉了
[00:25:52,000 -> 00:25:54,000] 其實他之前出過一個bug
[00:25:54,000 -> 00:25:55,000] 就被人抓住了
[00:25:55,000 -> 00:25:56,000] 出了一個問題
[00:25:56,000 -> 00:25:58,000] 就是那個史
[00:25:58,000 -> 00:25:59,000] 不是不是不是那個
[00:25:59,000 -> 00:26:01,000] 是那個他之前
[00:26:01,000 -> 00:26:03,000] 他在那個升級他的協議之前
[00:26:03,000 -> 00:26:08,200] 他有的人把那個好像是猴子轉到了別的東西
[00:26:08,200 -> 00:26:09,240] 就那個單還在那裡
[00:26:09,240 -> 00:26:10,920] 但他轉到了別的錢包
[00:26:10,920 -> 00:26:13,640] 一個很低的價格他list出來了
[00:26:13,640 -> 00:26:16,200] 然後後來他那錢包三號又轉回去了
[00:26:16,200 -> 00:26:17,640] 直接就被人買走了
[00:26:17,640 -> 00:26:19,720] 很低的價格就被人買走了
[00:26:19,720 -> 00:26:20,920] 他相當於他的那個執行
[00:26:20,920 -> 00:26:22,720] 還是執行了這個交易
[00:26:22,720 -> 00:26:23,759] 他的contract
[00:26:23,759 -> 00:26:24,039] 對
[00:26:26,000 -> 00:26:28,000] 好但是他還是執行了這個交易他的contract對嗯
[00:26:28,000 -> 00:26:30,000] 好
[00:26:30,000 -> 00:26:32,000] 好的
[00:26:32,000 -> 00:26:34,000] 我們其實採訪了
[00:26:34,000 -> 00:26:36,000] 你這樣一個web3一年的
[00:26:36,000 -> 00:26:38,000] 野生創業者
[00:26:38,000 -> 00:26:40,000] 為什麼野生這麼重要呢
[00:26:40,000 -> 00:26:42,000] 就是因為你一直在這裡邊
[00:26:42,000 -> 00:26:44,000] 堅持的是獨立思考
[00:26:44,000 -> 00:26:45,400] 堅持的是一個懷疑的態度但是你是不�一直在這裡邊堅持的是獨立思考你堅持的是一個懷疑的態度
[00:26:45,400 -> 00:26:48,000] 但是你是不斷在這裡邊通過自己的雙手去做
[00:26:48,000 -> 00:26:51,599] 然後是我覺得你是比絕大多數人更有資格
[00:26:51,599 -> 00:26:54,599] 去懷疑或者肯定這裡邊的一個東西的
[00:26:54,599 -> 00:26:56,799] 那我們在這裡邊交流了這麼多
[00:26:56,799 -> 00:27:01,099] 可能大家聽起來是一個沒有結論的一個對話
[00:27:01,099 -> 00:27:05,319] 但是其實我倒覺得這裡對話裡邊的每一段都很有用
[00:27:05,319 -> 00:27:08,160] 就是比如說你覺得該廢誰出
[00:27:08,160 -> 00:27:10,000] 這就是一個特別大的尷尬
[00:27:10,000 -> 00:27:10,599] 對吧
[00:27:10,599 -> 00:27:11,559] 然後
[00:27:11,559 -> 00:27:12,240] 嗯
[00:27:12,240 -> 00:27:12,759] 嗯
[00:27:13,240 -> 00:27:14,039] 對
[00:27:14,039 -> 00:27:16,480] 該廢誰出就是一個很大的尷尬
[00:27:16,480 -> 00:27:19,759] 然後他指向就是我們可能抓住這一點
[00:27:19,759 -> 00:27:23,920] 就能看清楚很多現在web story創業項目的不靠譜之處
[00:27:23,920 -> 00:27:29,640] 然後你說web story現在的整個的問題就是缺乏一个核心爆款的产品
[00:27:29,640 -> 00:27:33,400] 这背后可能就是web3创业的思路
[00:27:33,400 -> 00:27:33,680] 对吧
[00:27:33,680 -> 00:27:39,759] 它是infra或者技术去做white paper去做他们创业的引领
[00:27:39,759 -> 00:27:44,440] 而没有去以问题解决问题或者说创造消费者需求
[00:27:44,440 -> 00:27:46,599] 或者就直接先把爆款产品做出来
[00:27:46,880 -> 00:27:49,200] 去做这样的一个创业
[00:27:49,200 -> 00:27:51,440] 我觉得这背后肯定有各种各样的原因
[00:27:51,680 -> 00:27:51,920] 对吧
[00:27:51,920 -> 00:27:57,200] 比如说是不是因为这些创业的人都是一些太偏极客的人
[00:27:57,200 -> 00:28:01,319] 或者说这个web story就是现在缺乏去解决一个
[00:28:01,319 -> 00:28:05,880] 真正大家面临问题的这样的一个需求的途径
[00:28:05,880 -> 00:28:06,519] 对吧
[00:28:06,519 -> 00:28:12,079] 我觉得也是非常就是是一个非常重要的insight
[00:28:12,079 -> 00:28:15,160] 然后这背后也有很多值得的思考
[00:28:15,160 -> 00:28:18,160] 再就是你在这里边创业的一些体感
[00:28:18,160 -> 00:28:18,440] 对吧
[00:28:18,440 -> 00:28:21,279] 你还是能感觉到这里边链道和韭菜都很多
[00:28:21,279 -> 00:28:22,720] 然后真正的builder很多
[00:28:22,720 -> 00:28:23,119] 对
[00:28:23,119 -> 00:28:24,400] 但是真正builder也有
[00:28:24,400 -> 00:28:24,640] 对
[00:28:24,640 -> 00:28:26,720] 就是如果说你在一年之内
[00:28:26,720 -> 00:28:28,519] 就是我知道你超级聪明对吧
[00:28:28,519 -> 00:28:30,200] 所以说你一年之内已经
[00:28:30,200 -> 00:28:33,160] 就是已经判断出来这个地方没有价值的话
[00:28:33,160 -> 00:28:34,000] 你早就不做了
[00:28:34,000 -> 00:28:36,960] 但是如果说你那个可能判断出来
[00:28:36,960 -> 00:28:37,960] 这个有巨大的价值
[00:28:37,960 -> 00:28:39,000] 可能你也辞去工作
[00:28:39,000 -> 00:28:39,839] 然后就直接去了
[00:28:39,839 -> 00:28:40,599] 哦 你创业了
[00:28:40,599 -> 00:28:42,960] 正是你一直保持这么一个野兽创业者的状态
[00:28:42,960 -> 00:28:44,400] 就说明这里面有多复杂
[00:28:44,400 -> 00:28:44,960] 就是
[00:28:44,960 -> 00:28:47,440] 是的是对 价值和骗局都有创业者的状态就说明这里面有多复杂就是价值和骗局都有
[00:28:47,440 -> 00:28:49,440] 就是从我自己的这个状态
[00:28:49,440 -> 00:28:51,039] 我在web2搬砖
[00:28:51,039 -> 00:28:54,200] 然后又自己每天早上可能4点写到10点
[00:28:54,200 -> 00:28:56,559] 之后再去搬砖的写web3的代码
[00:28:56,559 -> 00:28:57,359] 就像你说的
[00:28:57,359 -> 00:29:02,039] 我觉得web3它可能就从它技术的本质来说
[00:29:02,039 -> 00:29:05,000] 我并不认为他真的提高了效率
[00:29:05,000 -> 00:29:09,500] 所以這決定了他可能是一個分餅的這麼一個技術
[00:29:09,500 -> 00:29:13,299] 而不是去做出來一個更大的一個餅這樣的一個技術
[00:29:13,299 -> 00:29:17,000] 然後我對他的判斷是他可能會跟Web3
[00:29:17,000 -> 00:29:19,700] 就是並存的這樣一個狀態
[00:29:19,700 -> 00:29:22,000] 跟Web2並存
[00:29:22,000 -> 00:29:26,339] 然後而且他的一個這種emergence
[00:29:26,339 -> 00:29:31,000] 我覺得他是一個有點基於人們對web2的一個frustration
[00:29:31,000 -> 00:29:32,920] 就我想引用張小龍說過的一句話
[00:29:32,920 -> 00:29:34,339] 就是說他說web2
[00:29:34,339 -> 00:29:36,079] web3可能是虛假的繁榮
[00:29:36,079 -> 00:29:38,299] 但web2是真實的失望
[00:29:38,299 -> 00:29:39,180] 嗯
[00:29:39,180 -> 00:29:41,720] 就他有一個這樣的一個sentiment
[00:29:41,720 -> 00:29:42,880] social sentiment在裡面
[00:29:42,880 -> 00:29:47,680] 所以大家就會去特別是那個Gen ZZ或者那種更年輕的一代
[00:29:47,680 -> 00:29:49,640] 他們會去直接掀桌子
[00:29:49,640 -> 00:29:50,240] 老子不幹了
[00:29:50,240 -> 00:29:53,039] 那個反正我也拿不到你們這些的錢
[00:29:53,039 -> 00:29:55,079] 我不如去搞一些這種啊
[00:29:55,079 -> 00:29:55,480] 是吧
[00:29:55,480 -> 00:29:56,799] Digital asset
[00:29:59,599 -> 00:30:00,839] 最後這個也很有道理
[00:30:00,839 -> 00:30:02,000] 所以說共產主義的
[00:30:02,000 -> 00:30:06,559] 共產主義的幽靈在歐洲大陸上遊蕩
[00:30:06,559 -> 00:30:08,880] 對就是差不多是這個意思
[00:30:08,880 -> 00:30:13,119] 對從這個角度來說
[00:30:13,119 -> 00:30:14,920] 我現在又覺得對
[00:30:14,920 -> 00:30:16,079] R3確實是
[00:30:16,079 -> 00:30:17,920] It's gonna be here to stay
[00:30:17,920 -> 00:30:20,720] 就是效率這件事情未必有那麼重要
[00:30:20,720 -> 00:30:21,799] 效率這件事情很重要
[00:30:21,799 -> 00:30:23,039] 但是很多時候未必有這麼重要
[00:30:23,039 -> 00:30:26,359] 我們從很多事情上也看出來了對吧然後分效率之间是很重要但是很多时候未必有这么重要我们从很多事情上也看出来了对吧
[00:30:26,359 -> 00:30:30,000] 然后分配很重要 公配很重要
[00:30:30,000 -> 00:30:34,039] 或者说起码是一个让人们对自己的东西有一个拥有权
[00:30:34,039 -> 00:30:35,240] 这个东西很重要
[00:30:35,240 -> 00:30:38,519] 好 我们上集就讲到这里
[00:30:38,519 -> 00:30:40,319] 大家聊的稍微比较散
[00:30:40,319 -> 00:30:42,559] 但是我觉得大家应该
[00:30:42,559 -> 00:30:43,960] 如果说你愿意思考的话
[00:30:43,960 -> 00:30:46,200] 我觉得能从这聊天里边还是能听到很多东西的
[00:30:46,200 -> 00:30:50,559] 下期我们就把web3的技术给从头到尾好好剖析一下
[00:30:50,559 -> 00:30:53,319] 然后也可以做一些对web2技术的类比对吧
[00:30:53,319 -> 00:30:56,279] 对那个我很高兴能跟大家分享
[00:30:56,279 -> 00:30:58,440] 这这么一年左右也有很多
[00:30:58,440 -> 00:31:00,480] 就是一些思考吧这么久来的
[00:31:00,480 -> 00:31:02,160] 然后跟大家分享觉得很开心
[00:31:02,160 -> 00:31:02,960] 谢谢大家
[00:31:02,960 -> 00:31:04,480] 好谢谢大家再见
